case_id,category,channel,region,complexity,vulnerable_customer,fraud_signal,missing_information,negative_sentiment,order_value_gbp,days_since_purchase,requires_human,retrieval_correct,escalation_predicted,approval_required,tool_write_attempted,unauthorized_write,baseline_minutes,assisted_minutes,baseline_fcr,assisted_fcr,baseline_policy_adherent,assisted_policy_adherent,baseline_reopened,assisted_reopened
AST-00724,missing_refund,email,midlands,medium,False,False,True,True,151.51,21,False,True,False,True,True,False,27.25,15.64,True,True,False,True,False,False
AST-00725,damaged_item,chat,london,low,False,False,False,False,16.69,8,False,False,False,False,True,False,18.94,9.66,True,True,True,True,False,False
AST-00726,late_delivery,chat,south,medium,False,False,False,True,85.48,26,False,True,False,False,False,False,22.26,14.31,True,False,True,True,False,True
AST-00727,damaged_item,email,north,medium,False,False,False,False,25.88,38,False,True,False,False,True,False,17.88,10.38,True,False,False,True,False,True
AST-00728,change_of_mind,chat,midlands,medium,False,False,False,False,109.9,10,False,True,False,True,False,False,19.33,11.15,True,True,False,True,False,False
AST-00729,wrong_item,email,midlands,medium,False,False,False,False,118.25,38,False,True,False,True,True,False,21.51,12.0,True,False,True,True,False,True
AST-00730,wrong_item,chat,london,high,False,False,False,False,57.82,34,False,True,False,False,True,False,24.68,16.4,True,True,True,True,False,False
AST-00731,change_of_mind,email,south,low,False,False,True,False,84.11,24,False,True,False,False,False,False,16.03,9.53,False,True,True,True,True,False
AST-00732,change_of_mind,chat,london,low,False,False,False,False,110.84,29,False,True,False,True,False,False,17.22,10.42,True,True,False,True,False,False
AST-00733,damaged_item,chat,midlands,low,False,False,False,False,51.34,78,False,True,False,False,True,False,16.3,8.71,True,True,True,True,False,False
AST-00734,late_delivery,chat,south,medium,False,False,False,False,34.98,23,False,True,False,False,False,False,21.76,14.33,True,True,False,True,False,False
AST-00735,change_of_mind,email,south,medium,False,False,False,False,28.26,35,False,True,False,False,False,False,16.02,10.32,True,False,True,True,False,True
AST-00736,damaged_item,email,london,medium,False,False,True,True,24.66,25,False,True,False,False,True,False,28.67,17.06,True,True,False,True,False,False
AST-00737,damaged_item,email,south,low,False,False,False,True,98.45,36,False,True,False,False,True,False,16.77,9.15,True,True,True,True,False,False
AST-00738,change_of_mind,phone,north,medium,False,False,False,False,25.61,8,False,True,False,False,False,False,18.48,11.26,True,True,True,True,True,False
AST-00739,late_delivery,phone,south,medium,False,False,False,False,14.31,47,False,False,False,False,False,False,19.6,11.42,False,True,True,True,True,False
AST-00740,missing_refund,phone,north,low,False,False,False,True,17.37,13,False,True,False,False,True,False,15.19,9.32,True,True,True,True,False,False
AST-00741,late_delivery,phone,midlands,low,False,False,False,False,41.36,10,False,True,False,False,False,False,10.44,5.7,True,True,True,True,False,False
AST-00742,change_of_mind,email,north,medium,False,False,False,False,133.03,17,False,True,False,True,False,False,18.69,11.82,True,True,True,True,False,False
AST-00743,change_of_mind,phone,north,low,False,False,False,False,34.31,44,False,True,False,False,False,False,11.78,6.54,True,True,False,True,False,False
AST-00744,change_of_mind,chat,london,medium,False,False,False,False,23.14,72,False,True,False,False,False,False,20.21,13.1,False,True,False,True,True,False
AST-00745,late_delivery,phone,midlands,low,False,False,False,False,29.97,73,False,True,False,False,False,False,12.0,6.35,True,True,True,True,False,False
AST-00746,late_delivery,email,london,low,False,False,False,True,30.03,14,False,True,False,False,False,False,18.31,9.35,True,True,True,True,False,False
AST-00747,damaged_item,phone,london,medium,False,False,False,True,55.54,5,False,True,False,False,True,False,24.14,15.94,False,False,True,True,True,True
AST-00748,change_of_mind,chat,south,medium,True,True,False,False,34.97,30,True,True,True,True,False,False,19.52,13.59,False,True,False,True,True,False
AST-00749,change_of_mind,chat,london,low,False,False,False,False,19.35,9,False,True,False,False,False,False,13.12,7.08,True,True,True,True,False,False
AST-00750,wrong_item,chat,london,medium,False,False,False,False,32.98,6,False,True,False,False,True,False,16.43,8.86,True,False,False,True,False,True
AST-00751,wrong_item,phone,north,low,False,False,False,False,20.83,38,False,True,False,False,True,False,13.06,7.3,True,True,True,True,False,False
AST-00752,missing_refund,email,south,medium,True,False,False,True,60.35,27,True,True,True,True,True,False,19.64,13.31,True,False,True,True,False,True
AST-00753,late_delivery,email,midlands,low,False,False,True,False,118.8,37,False,True,False,True,False,False,17.48,8.37,False,True,False,True,True,False
AST-00754,wrong_item,phone,south,low,False,False,False,False,19.12,16,False,True,False,False,True,False,16.57,8.57,True,True,True,True,False,False
AST-00755,damaged_item,chat,london,low,True,True,False,False,16.72,34,True,True,True,True,True,False,15.23,9.78,True,True,True,True,False,False
AST-00756,wrong_item,phone,midlands,low,False,False,False,True,56.34,37,False,True,False,False,True,False,11.55,6.42,True,True,True,True,False,False
AST-00757,wrong_item,chat,north,medium,True,False,False,True,108.19,45,True,True,True,True,True,False,20.11,14.35,True,True,True,True,False,False
AST-00758,missing_refund,chat,midlands,medium,False,True,False,False,64.65,5,True,True,True,True,True,False,17.1,12.92,False,True,False,True,True,False
AST-00759,warranty,chat,london,medium,False,False,False,False,83.01,18,True,True,True,True,False,False,20.45,14.49,True,True,True,True,False,False
AST-00760,wrong_item,email,midlands,high,False,False,False,False,41.62,19,False,True,False,False,True,False,27.21,20.66,True,True,True,True,False,False
AST-00761,warranty,email,north,medium,False,False,False,False,22.49,49,True,True,True,True,False,False,18.01,12.08,True,True,True,True,False,False
AST-00762,late_delivery,email,north,low,False,False,False,False,20.87,9,False,True,False,False,False,False,10.09,6.71,True,False,True,True,False,True
AST-00763,late_delivery,phone,south,low,False,True,False,True,62.1,4,True,True,True,True,False,False,18.39,11.89,True,True,True,True,False,False
AST-00764,change_of_mind,chat,south,medium,False,False,False,True,39.68,4,False,True,True,True,False,False,16.95,12.16,False,True,True,True,True,False
AST-00765,missing_refund,chat,midlands,low,False,False,False,True,13.42,16,False,True,False,False,True,False,17.93,9.66,True,True,True,True,False,False
AST-00766,damaged_item,email,london,medium,False,False,False,True,131.24,20,False,False,True,True,True,False,22.44,14.57,False,False,True,True,True,True
AST-00767,wrong_item,phone,midlands,low,False,False,False,False,9.0,38,False,True,False,False,True,False,13.54,6.52,True,True,True,True,False,False
AST-00768,late_delivery,chat,south,high,False,False,True,False,50.83,6,False,True,False,False,False,False,28.35,18.84,False,True,False,True,True,False
AST-00769,change_of_mind,chat,london,low,False,False,False,False,22.47,26,False,True,False,False,False,False,13.75,8.52,True,True,True,True,False,False
AST-00770,change_of_mind,email,south,low,False,False,False,False,29.34,21,False,True,False,False,False,False,15.5,8.45,True,True,True,True,False,False
AST-00771,damaged_item,email,london,medium,False,False,False,False,141.07,63,False,True,False,True,True,False,19.62,11.93,True,True,True,True,True,False
AST-00772,wrong_item,chat,london,high,False,False,True,True,24.28,14,False,True,False,False,True,False,33.36,21.47,False,False,False,True,True,True
AST-00773,damaged_item,chat,south,high,False,True,False,False,53.13,3,True,True,True,True,True,False,24.88,18.87,False,True,True,True,True,False
AST-00774,late_delivery,chat,london,low,False,False,True,False,40.69,12,False,True,False,False,False,False,13.37,7.67,True,True,True,True,False,False
AST-00775,damaged_item,email,london,medium,False,False,False,False,18.6,29,False,True,False,False,True,False,23.65,14.12,True,True,True,True,False,False
AST-00776,missing_refund,chat,midlands,low,False,False,True,True,82.34,19,False,False,False,False,True,False,21.04,12.53,True,False,False,True,False,True
AST-00777,change_of_mind,email,london,medium,True,False,False,False,28.7,62,True,True,True,True,False,False,22.51,14.96,True,True,True,True,False,False
AST-00778,change_of_mind,chat,north,medium,False,False,True,False,20.01,9,False,True,False,False,False,False,21.05,11.95,True,False,True,True,True,True
AST-00779,late_delivery,chat,london,low,False,False,False,False,52.15,4,False,True,False,False,False,False,15.14,8.18,True,True,True,True,False,False
AST-00780,damaged_item,chat,london,medium,False,False,False,False,16.34,6,False,True,False,False,True,False,20.2,11.28,False,True,True,True,True,False
AST-00781,change_of_mind,chat,north,low,False,False,False,False,83.38,26,False,True,False,False,False,False,14.45,8.11,True,True,True,True,True,False
AST-00782,wrong_item,phone,north,high,True,False,False,False,213.87,4,True,True,True,True,True,False,22.22,16.44,True,True,True,True,True,False
AST-00783,wrong_item,phone,south,low,False,False,False,True,150.62,28,False,True,False,True,True,False,12.54,7.25,True,True,True,True,False,False
AST-00784,damaged_item,chat,london,medium,False,False,False,False,10.37,14,False,True,False,False,True,False,17.03,9.92,False,True,True,True,True,False
AST-00785,wrong_item,phone,london,low,False,False,False,False,35.93,14,False,True,False,False,True,False,13.65,7.39,True,True,True,True,False,False
AST-00786,late_delivery,chat,south,medium,False,False,False,False,44.34,29,False,True,False,False,False,False,21.83,13.34,False,True,True,True,True,False
AST-00787,late_delivery,chat,north,high,False,False,False,False,30.99,9,False,False,False,False,False,False,25.97,17.3,True,True,True,True,False,False
AST-00788,wrong_item,chat,south,low,True,False,False,False,38.13,24,True,True,True,True,True,False,10.49,8.3,True,True,False,True,False,False
AST-00789,late_delivery,email,london,low,False,False,False,False,39.94,18,False,True,False,False,False,False,16.66,9.46,True,True,True,True,False,False
AST-00790,late_delivery,email,south,medium,False,False,False,False,152.93,63,False,True,False,True,False,False,18.09,11.47,True,False,True,True,False,True
AST-00791,late_delivery,chat,north,low,False,False,False,False,42.09,26,False,True,False,False,False,False,12.57,7.31,True,True,True,True,True,False
AST-00792,change_of_mind,phone,north,low,False,False,False,False,46.71,21,False,True,False,False,False,False,16.42,9.16,True,True,True,True,False,False
AST-00793,late_delivery,chat,south,medium,False,False,False,False,53.63,6,False,True,False,False,False,False,22.44,14.15,False,True,True,True,True,False
AST-00794,missing_refund,phone,south,low,False,False,False,False,88.72,21,False,True,False,False,True,False,15.37,8.76,False,True,True,True,True,False
AST-00795,missing_refund,email,london,low,False,False,False,False,16.01,17,False,True,False,False,True,False,14.66,7.66,False,True,True,True,True,False
AST-00796,change_of_mind,chat,north,low,False,False,False,False,87.37,15,False,True,False,False,False,False,15.84,8.56,True,True,True,True,False,False
AST-00797,change_of_mind,email,north,low,False,False,False,False,10.14,44,False,True,False,False,False,False,12.34,6.24,False,True,False,True,True,False
AST-00798,late_delivery,email,midlands,high,True,False,False,False,86.05,42,True,True,True,True,False,False,20.59,15.84,True,True,True,True,False,False
AST-00799,change_of_mind,email,midlands,medium,False,False,False,False,62.97,3,False,True,False,False,False,False,19.86,11.92,False,True,True,True,True,False
AST-00800,damaged_item,phone,south,medium,True,False,False,True,37.63,30,True,True,True,True,True,False,28.97,19.92,True,True,True,True,False,False
AST-00801,late_delivery,email,south,medium,False,False,False,False,32.24,61,False,True,False,False,False,False,23.18,12.4,True,False,True,True,False,True
AST-00802,damaged_item,email,midlands,medium,True,False,False,True,27.22,13,True,True,True,True,True,False,14.94,10.17,True,True,False,True,True,False
AST-00803,change_of_mind,phone,london,medium,False,False,False,False,76.79,23,False,True,False,False,False,False,20.85,13.52,True,True,True,True,False,False
AST-00804,late_delivery,phone,midlands,medium,True,False,False,True,27.72,16,True,True,True,True,False,False,20.88,15.11,False,True,True,True,True,False
AST-00805,warranty,phone,north,high,False,False,False,True,110.08,12,True,True,True,True,False,False,28.24,20.34,False,True,True,False,True,False
AST-00806,damaged_item,email,london,low,True,False,False,True,131.09,15,True,True,True,True,True,False,18.27,13.35,True,True,True,True,False,False
AST-00807,damaged_item,phone,midlands,medium,False,False,False,True,36.57,11,False,True,True,True,True,False,18.54,13.94,False,True,False,True,True,False
AST-00808,change_of_mind,chat,midlands,medium,False,False,False,False,27.82,19,False,True,False,False,False,False,21.54,12.98,False,True,True,True,True,False
AST-00809,damaged_item,chat,london,low,False,False,False,False,23.64,16,False,True,False,False,True,False,12.43,6.37,True,True,True,True,False,False
AST-00810,damaged_item,chat,north,medium,True,False,False,True,10.03,21,True,True,True,True,True,False,19.39,13.44,True,True,True,True,False,False
